,Date,Open,High,Low,Close,Adj Close,Volume
858,2014/4/25,4125.160156,4126.97998,4068.100098,4075.5600590000004,4075.5600590000004,2087140000
859,2014/4/28,4091.8100590000004,4111.589844,4014.169922,4074.399902,4074.399902,2348320000
860,2014/4/29,4089.51001,4111.450195,4070.25,4103.540039,4103.540039,1911240000
861,2014/4/30,4085.1899409999996,4116.140136999999,4070.6298829999996,4114.560059,4114.560059,2151400000
862,2014/5/1,4121.25,4149.560059,4105.609863000001,4127.450195,4127.450195,2077040000
863,2014/5/2,4138.629883,4145.060059,4115.890136999999,4123.899902,4123.899902,1844790000
864,2014/5/5,4099.25,4138.339844,4086.350098,4138.060059,4138.060059,1561170000
865,2014/5/6,4128.220215,4132.459961,4080.76001,4080.76001,4080.76001,1850610000
866,2014/5/7,4085.48999,4091.030029,4021.0500490000004,4067.669922,4067.669922,2486030000
867,2014/5/8,4053.280029,4109.200195,4039.9099119999996,4051.5,4051.5,2411940000
868,2014/5/9,4043.4399409999996,4071.8701170000004,4025.23999,4071.8701170000004,4071.8701170000004,1976160000
869,2014/5/12,4092.8400880000004,4146.540039,4092.0900880000004,4143.859863000001,4143.859863000001,1880020000
870,2014/5/13,4144.899902,4155.129883,4128.009765999999,4130.169922,4130.169922,1923480000
871,2014/5/14,4122.080078,4132.330078,4093.830078,4100.629883,4100.629883,1764430000
872,2014/5/15,4096.529785,4098.25,4035.959961,4069.290039,4069.290039,2083030000
873,2014/5/16,4070.350098,4091.1599119999996,4044.2700200000004,4090.5900880000004,4090.5900880000004,1741070000
874,2014/5/19,4080.330078,4128.470215,4075.6999509999996,4125.810059,4125.810059,1601400000
875,2014/5/20,4121.109863000001,4124.859863000001,4080.610107,4096.890136999999,4096.890136999999,1797910000
876,2014/5/21,4105.959961,4133.609863000001,4103.609863000001,4131.540039,4131.540039,1703500000
877,2014/5/22,4136.089844,4164.850098,4131.470215,4154.339844,4154.339844,1835810000
878,2014/5/23,4159.779785,4186.580078,4148.299805,4185.810059,4185.810059,1536610000
879,2014/5/27,4206.439941,4237.069824,4204.720215,4237.069824,4237.069824,1812330000
880,2014/5/28,4234.959961,4238.169922,4216.890136999999,4225.080078,4225.080078,1785140000
881,2014/5/29,4238.040039,4247.950195,4228.959961,4247.950195,4247.950195,1714000000
882,2014/5/30,4251.490234000001,4252.080078,4221.950195,4242.620117,4242.620117,1903660000
883,2014/6/2,4247.959961,4247.959961,4207.609863000001,4237.200195,4237.200195,1631310000
884,2014/6/3,4222.040039,4240.350098,4215.799805,4234.080078,4234.080078,1718640000
885,2014/6/4,4222.209961,4256.189941,4216.22998,4251.640136999999,4251.640136999999,1610090000
886,2014/6/5,4259.120117,4299.5,4241.680176,4296.22998,4296.22998,1926750000
887,2014/6/6,4312.759765999999,4322.509765999999,4305.740234000001,4321.399902,4321.399902,1616650000
888,2014/6/9,4324.350098,4346.740234000001,4320.279785,4336.240234000001,4336.240234000001,1783060000
889,2014/6/10,4329.200195,4338.870117,4319.930176,4338.0,4338.0,1787120000
890,2014/6/11,4322.919922,4338.209961,4315.490234000001,4331.930176,4331.930176,1778460000
891,2014/6/12,4323.109863000001,4328.350098,4284.529785,4297.629883,4297.629883,1908190000
892,2014/6/13,4315.310059,4317.669922,4288.410156,4310.649902,4310.649902,1754560000
893,2014/6/16,4303.930176,4326.890136999999,4296.259765999999,4321.100098,4321.100098,1675120000
894,2014/6/17,4316.009765999999,4346.120117,4311.149902,4337.22998,4337.22998,1814360000
895,2014/6/18,4341.180176,4365.100098,4320.540039,4362.839844,4362.839844,1860660000
896,2014/6/19,4370.140136999999,4372.180176,4339.609863000001,4359.330078,4359.330078,1845460000
897,2014/6/20,4365.370117,4368.799805,4354.029785,4368.040039,4368.040039,2721380000
898,2014/6/23,4368.959961,4371.810059,4358.680176,4368.680176,4368.680176,1712930000
899,2014/6/24,4367.899902,4399.870117,4342.899902,4350.350098,4350.350098,2014700000
900,2014/6/25,4341.819824,4383.549805,4339.410156,4379.759765999999,4379.759765999999,1722820000
901,2014/6/26,4379.439941,4379.799805,4347.450195,4379.049805,4379.049805,1554070000
902,2014/6/27,4371.799805,4398.850098,4371.600098,4397.930176,4397.930176,3964930000
903,2014/6/30,4398.370117,4417.459961,4396.589844,4408.180176,4408.180176,1848110000
904,2014/7/1,4424.709961,4471.600098,4424.430176,4458.649902,4458.649902,1942550000
905,2014/7/2,4457.859863000001,4466.919922,4450.870117,4457.72998,4457.72998,1599480000
906,2014/7/3,4472.890136999999,4485.930176,4463.850098,4485.930176,4485.930176,1001730000
907,2014/7/7,4477.740234000001,4478.02002,4447.600098,4451.529785,4451.529785,1691390000
908,2014/7/8,4442.870117,4443.560059,4372.040039,4391.459961,4391.459961,2221820000
909,2014/7/9,4403.029785,4421.930176,4388.009765999999,4419.029785,4419.029785,1736960000
910,2014/7/10,4352.040039,4415.850098,4351.040039,4396.200195,4396.200195,1682920000
911,2014/7/11,4401.049805,4417.160156,4389.290039,4415.490234000001,4415.490234000001,1511250000
912,2014/7/14,4441.390136999999,4451.600098,4432.950195,4440.419922,4440.419922,1579660000
913,2014/7/15,4444.910156,4451.930176,4389.700195,4416.390136999999,4416.390136999999,1772030000
914,2014/7/16,4446.169922,4448.870117,4419.709961,4425.970215,4425.970215,2059340000
915,2014/7/17,4411.52002,4425.379883,4352.22998,4363.450195,4363.450195,2055240000
916,2014/7/18,4379.939941,4434.439941,4378.220215,4432.149902,4432.149902,1823580000
917,2014/7/21,4421.200195,4432.419922,4404.509765999999,4424.700195,4424.700195,1557820000
918,2014/7/22,4444.939941,4464.129883,4443.350098,4456.02002,4456.02002,1724440000
919,2014/7/23,4468.160156,4480.72998,4457.950195,4473.700195,4473.700195,1909810000
920,2014/7/24,4481.609863000001,4485.5,4465.939941,4472.109863000001,4472.109863000001,1935090000
921,2014/7/25,4448.060059,4457.950195,4430.430176,4449.560059,4449.560059,1711430000
922,2014/7/28,4451.120117,4455.390136999999,4413.919922,4444.910156,4444.910156,1783250000
923,2014/7/29,4456.069824,4470.970215,4441.029785,4442.700195,4442.700195,2090810000
924,2014/7/30,4468.439941,4476.060059,4444.509765999999,4462.899902,4462.899902,1872430000
925,2014/7/31,4421.290039,4430.799805,4367.149902,4369.77002,4369.77002,2273380000
926,2014/8/1,4363.390136999999,4385.049805,4324.02002,4352.640136999999,4352.640136999999,2050340000
927,2014/8/4,4365.620117,4395.379883,4343.029785,4383.890136999999,4383.890136999999,1677400000
928,2014/8/5,4364.589844,4383.02002,4333.580078,4352.839844,4352.839844,1916180000
929,2014/8/6,4326.279785,4378.990234000001,4325.040039,4355.049805,4355.049805,1819310000
930,2014/8/7,4373.25,4379.700195,4321.890136999999,4334.970215,4334.970215,1866330000
931,2014/8/8,4340.879883,4373.120117,4327.870117,4370.899902,4370.899902,1759060000
932,2014/8/11,4387.379883,4415.779785,4384.149902,4401.330078,4401.330078,1537880000
933,2014/8/12,4394.689941,4407.080078,4371.839844,4389.25,4389.25,1560220000
934,2014/8/13,4407.870117,4434.310059,4403.640136999999,4434.129883,4434.129883,1611690000
935,2014/8/14,4438.129883,4453.0,4433.939941,4453.0,4453.0,1549820000
936,2014/8/15,4479.640136999999,4482.470215,4427.129883,4464.930176,4464.930176,1799460000
937,2014/8/18,4490.529785,4509.160156,4486.439941,4508.310059,4508.310059,1571100000
938,2014/8/19,4514.259765999999,4528.910156,4513.919922,4527.509765999999,4527.509765999999,1556560000
939,2014/8/20,4517.75,4533.009765999999,4515.72998,4526.47998,4526.47998,1502290000
940,2014/8/21,4526.720215,4534.0,4513.810059,4532.100098,4532.100098,1421730000
941,2014/8/22,4534.870117,4547.240234000001,4521.77002,4538.549805,4538.549805,1311810000
942,2014/8/25,4563.720215,4571.140136999999,4547.779785,4557.350098,4557.350098,1384620000
943,2014/8/26,4563.810059,4575.589844,4556.779785,4570.640136999999,4570.640136999999,1469620000
944,2014/8/27,4574.350098,4575.810059,4561.839844,4569.620117,4569.620117,1389470000
945,2014/8/28,4552.549805,4565.959961,4546.620117,4557.700195,4557.700195,1309580000
946,2014/8/29,4571.759765999999,4580.27002,4553.779785,4580.27002,4580.27002,1352830000
947,2014/9/2,4592.419922,4598.640136999999,4576.810059,4598.189941,4598.189941,1859080000
948,2014/9/3,4610.140136999999,4610.140136999999,4565.379883,4572.560059,4572.560059,1897450000
949,2014/9/4,4581.52002,4603.149902,4553.310059,4562.290039,4562.290039,1728700000
950,2014/9/5,4560.629883,4583.0,4542.740234000001,4582.899902,4582.899902,1641830000
951,2014/9/8,4579.060059,4600.399902,4570.22998,4592.290039,4592.290039,1670210000
952,2014/9/9,4588.830078,4599.029785,4544.439941,4552.290039,4552.290039,1956550000
953,2014/9/10,4554.149902,4587.100098,4544.839844,4586.52002,4586.52002,1808650000
954,2014/9/11,4567.640136999999,4591.810059,4559.75,4591.810059,4591.810059,1704850000
955,2014/9/12,4588.77002,4590.080078,4555.680176,4567.600098,4567.600098,1784170000
956,2014/9/15,4567.450195,4567.470215,4506.72998,4518.899902,4518.899902,1940520000
957,2014/9/16,4502.109863000001,4558.240234000001,4499.870117,4552.759765999999,4552.759765999999,1879350000
958,2014/9/17,4553.959961,4582.399902,4539.359863000001,4562.189941,4562.189941,1796710000
959,2014/9/18,4575.740234000001,4593.97998,4572.620117,4593.430176,4593.430176,1774840000
960,2014/9/19,4606.129883,4610.569824,4563.439941,4579.790039,4579.790039,3178490000
961,2014/9/22,4568.450195,4568.870117,4513.120117,4527.689941,4527.689941,1881520000
962,2014/9/23,4511.319824,4536.029785,4508.419922,4508.689941,4508.689941,1847730000
963,2014/9/24,4514.919922,4557.27002,4500.129883,4555.220215,4555.220215,1765260000
964,2014/9/25,4540.819824,4546.930176,4466.640136999999,4466.75,4466.75,1939610000
965,2014/9/26,4476.47998,4515.75,4475.47998,4512.189941,4512.189941,1637480000
966,2014/9/29,4465.839844,4515.240234000001,4464.439941,4505.850098,4505.850098,1737750000
967,2014/9/30,4512.640136999999,4522.060059,4483.910156,4493.390136999999,4493.390136999999,2200380000
968,2014/10/1,4486.649902,4486.790039,4409.299805,4422.089844,4422.089844,2312630000
969,2014/10/2,4421.25,4441.950195,4367.740234000001,4430.200195,4430.200195,2165500000
970,2014/10/3,4456.810059,4488.069824,4445.720215,4475.620117,4475.620117,1777640000
971,2014/10/6,4492.399902,4496.259765999999,4444.100098,4454.799805,4454.799805,1828240000
972,2014/10/7,4433.910156,4441.759765999999,4385.149902,4385.200195,4385.200195,2111360000
973,2014/10/8,4385.700195,4473.72998,4355.339844,4468.589844,4468.589844,2451630000
974,2014/10/9,4458.290039,4464.129883,4377.279785,4378.339844,4378.339844,2264220000
975,2014/10/10,4354.629883,4380.509765999999,4276.240234000001,4276.240234000001,4276.240234000001,2765750000
976,2014/10/13,4274.910156,4303.819824,4212.870117,4213.660156,4213.660156,2467830000
977,2014/10/14,4246.22998,4281.339844,4212.819824,4227.169922,4227.169922,2496120000
978,2014/10/15,4154.100098,4231.540039,4116.600098,4215.319824,4215.319824,3058740000
979,2014/10/16,4133.25,4246.009765999999,4131.649902,4217.390136999999,4217.390136999999,2591940000
980,2014/10/17,4275.089844,4296.109863000001,4241.669922,4258.439941,4258.439941,2260070000
981,2014/10/20,4254.160156,4316.870117,4248.220215,4316.069824,4316.069824,1717370000
982,2014/10/21,4359.169922,4419.47998,4356.100098,4419.47998,4419.47998,1997580000
983,2014/10/22,4429.160156,4435.859863000001,4381.279785,4382.850098,4382.850098,1967020000
984,2014/10/23,4427.439941,4475.549805,4421.560059,4452.790039,4452.790039,1952380000
985,2014/10/24,4459.459961,4486.259765999999,4445.850098,4483.720215,4483.720215,1754300000
986,2014/10/27,4469.02002,4489.600098,4450.290039,4485.930176,4485.930176,1585580000
987,2014/10/28,4505.72998,4564.290039,4505.109863000001,4564.290039,4564.290039,1966920000
988,2014/10/29,4551.370117,4564.439941,4517.02002,4549.22998,4549.22998,2184050000
989,2014/10/30,4532.100098,4575.5,4521.790039,4566.140136999999,4566.140136999999,2034960000
990,2014/10/31,4639.450195,4641.509765999999,4616.580078,4630.740234000001,4630.740234000001,2424360000
991,2014/11/3,4633.709961,4654.189941,4627.419922,4638.910156,4638.910156,2033000000
992,2014/11/4,4623.77002,4635.950195,4594.919922,4623.640136999999,4623.640136999999,1939320000
993,2014/11/5,4649.470215,4650.390136999999,4607.72998,4620.720215,4620.720215,2001870000
994,2014/11/6,4616.779785,4639.169922,4604.759765999999,4638.470215,4638.470215,1986820000
995,2014/11/7,4636.890136999999,4638.799805,4606.810059,4632.529785,4632.529785,1978830000
996,2014/11/10,4635.100098,4653.379883,4626.490234000001,4651.620117,4651.620117,1830010000
997,2014/11/11,4649.189941,4661.22998,4640.240234000001,4660.560059,4660.560059,1663690000
998,2014/11/12,4644.629883,4678.580078,4643.779785,4675.140136999999,4675.140136999999,1773060000
999,2014/11/13,4681.560059,4703.100098,4664.27002,4680.140136999999,4680.140136999999,1857580000
1000,2014/11/14,4679.850098,4688.740234000001,4664.310059,4688.540039,4688.540039,1739950000
1001,2014/11/17,4678.439941,4689.529785,4655.200195,4671.0,4671.0,1695070000
1002,2014/11/18,4674.839844,4709.830078,4674.299805,4702.439941,4702.439941,1655760000
1003,2014/11/19,4694.779785,4696.200195,4655.720215,4675.709961,4675.709961,1641560000
1004,2014/11/20,4655.200195,4702.970215,4653.330078,4701.870117,4701.870117,1667330000
1005,2014/11/21,4751.009765999999,4751.600098,4700.72998,4712.970215,4712.970215,1854340000
1006,2014/11/24,4725.169922,4755.02002,4723.620117,4754.890136999999,4754.890136999999,1568130000
1007,2014/11/25,4762.390136999999,4774.52002,4749.919922,4758.25,4758.25,1720140000
1008,2014/11/26,4760.22998,4788.0,4757.47998,4787.319824,4787.319824,1362930000
1009,2014/11/28,4797.100098,4810.859863000001,4786.720215,4791.629883,4791.629883,998600000
1010,2014/12/1,4777.72998,4782.069824,4724.620117,4727.350098,4727.350098,1893600000
1011,2014/12/2,4732.970215,4761.629883,4729.759765999999,4755.810059,4755.810059,1839170000
1012,2014/12/3,4761.310059,4781.370117,4745.140136999999,4774.470215,4774.470215,1734510000
1013,2014/12/4,4772.0,4785.410156,4753.709961,4769.439941,4769.439941,1724090000
1014,2014/12/5,4776.580078,4788.97998,4769.640136999999,4780.759765999999,4780.759765999999,1767100000
1015,2014/12/8,4769.759765999999,4793.240234000001,4722.910156,4740.689941,4740.689941,1966770000
1016,2014/12/9,4685.200195,4768.410156,4674.379883,4766.470215,4766.470215,1950330000
1017,2014/12/10,4754.419922,4766.640136999999,4679.25,4684.02002,4684.02002,1850810000
1018,2014/12/11,4704.649902,4759.879883,4699.430176,4708.160156,4708.160156,1873050000
1019,2014/12/12,4665.350098,4707.919922,4653.600098,4653.600098,4653.600098,1888870000
1020,2014/12/15,4679.669922,4690.580078,4592.430176,4605.160156,4605.160156,2143610000
1021,2014/12/16,4572.790039,4645.189941,4547.310059,4547.830078,4547.830078,2231670000
1022,2014/12/17,4556.899902,4651.899902,4550.700195,4644.310059,4644.310059,2279930000
1023,2014/12/18,4712.390136999999,4748.399902,4697.089844,4748.399902,4748.399902,2172260000
1024,2014/12/19,4752.600098,4782.129883,4738.290039,4765.379883,4765.379883,3287920000
1025,2014/12/22,4759.040039,4781.930176,4757.799805,4781.419922,4781.419922,1720070000
1026,2014/12/23,4798.029785,4798.060059,4761.390136999999,4765.419922,4765.419922,1590820000
1027,2014/12/24,4770.120117,4787.569824,4768.669922,4773.470215,4773.470215,729750000
1028,2014/12/26,4788.060059,4814.950195,4787.850098,4806.859863000001,4806.859863000001,930220000
1029,2014/12/29,4801.259765999999,4813.720215,4798.899902,4806.910156,4806.910156,1227740000
1030,2014/12/30,4793.609863000001,4803.890136999999,4772.879883,4777.439941,4777.439941,1269200000
1031,2014/12/31,4790.529785,4806.430176,4734.109863000001,4736.049805,4736.049805,1515600000
1032,2015/1/2,4760.240234000001,4777.009765999999,4698.109863000001,4726.810059,4726.810059,1435150000
1033,2015/1/5,4700.339844,4702.77002,4641.459961,4652.569824,4652.569824,1794470000
1034,2015/1/6,4666.850098,4667.330078,4567.589844,4592.740234000001,4592.740234000001,2167320000
1035,2015/1/7,4626.839844,4652.720215,4613.899902,4650.470215,4650.470215,1957950000
1036,2015/1/8,4689.540039,4741.379883,4688.02002,4736.189941,4736.189941,2105450000
1037,2015/1/9,4744.470215,4744.709961,4681.240234000001,4704.069824,4704.069824,1715830000
1038,2015/1/12,4714.069824,4715.810059,4650.649902,4664.709961,4664.709961,1861960000
1039,2015/1/13,4708.740234000001,4751.339844,4624.279785,4661.5,4661.5,2162180000
1040,2015/1/14,4610.759765999999,4655.370117,4595.97998,4639.319824,4639.319824,2073810000
1041,2015/1/15,4657.459961,4663.959961,4567.390136999999,4570.819824,4570.819824,1976260000
1042,2015/1/16,4566.379883,4635.819824,4563.109863000001,4634.379883,4634.379883,1970520000
1043,2015/1/20,4655.839844,4665.649902,4601.100098,4654.850098,4654.850098,1835040000
1044,2015/1/21,4641.950195,4692.459961,4629.589844,4667.419922,4667.419922,1847420000
1045,2015/1/22,4690.930176,4752.600098,4644.569824,4750.399902,4750.399902,1996550000
1046,2015/1/23,4748.189941,4771.180176,4737.950195,4757.879883,4757.879883,1653830000
1047,2015/1/26,4752.359863000001,4774.180176,4734.200195,4771.759765999999,4771.759765999999,1717510000
1048,2015/1/27,4698.22998,4721.870117,4659.830078,4681.5,4681.5,1954160000
1049,2015/1/28,4740.689941,4742.060059,4637.47998,4637.990234000001,4637.990234000001,2118680000
1050,2015/1/29,4635.72998,4688.410156,4601.759765999999,4683.410156,4683.410156,2110710000
1051,2015/1/30,4671.209961,4703.810059,4631.100098,4635.240234000001,4635.240234000001,2264230000
1052,2015/2/2,4650.600098,4676.689941,4580.459961,4676.689941,4676.689941,2006450000
